Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-03 04:00:00-04:00,173.85,173.85,173.23,173.7,0,0.0,0.0
2023-10-03 04:05:00-04:00,173.84,173.84,173.71,173.78,0,0.0,0.0
2023-10-03 04:10:00-04:00,173.78,173.85,173.6,173.68,0,0.0,0.0
2023-10-03 04:15:00-04:00,173.65,173.88,173.63,173.88,0,0.0,0.0
2023-10-03 04:20:00-04:00,173.84,173.94,173.76,173.77,0,0.0,0.0
2023-10-03 04:25:00-04:00,173.8,173.87,173.77,173.85,0,0.0,0.0
2023-10-03 04:30:00-04:00,173.85,173.87,173.79,173.87,0,0.0,0.0
2023-10-03 04:35:00-04:00,173.87,173.87,173.75,173.79,0,0.0,0.0
2023-10-03 04:40:00-04:00,173.82,173.82,173.71,173.71,0,0.0,0.0
2023-10-03 04:45:00-04:00,173.75,173.8,173.65,173.79,0,0.0,0.0
2023-10-03 04:50:00-04:00,173.76,173.76,173.7,173.72,0,0.0,0.0
2023-10-03 04:55:00-04:00,173.73,173.8,173.69,173.71,0,0.0,0.0
2023-10-03 05:00:00-04:00,173.75,173.75,173.53,173.53,0,0.0,0.0
2023-10-03 05:05:00-04:00,173.52,173.53,173.42,173.42,0,0.0,0.0
2023-10-03 05:10:00-04:00,173.44,173.5,173.25,173.36,0,0.0,0.0
2023-10-03 05:15:00-04:00,173.36,173.48,173.36,173.48,0,0.0,0.0
2023-10-03 05:20:00-04:00,173.54,173.64,173.52,173.63,0,0.0,0.0
2023-10-03 05:25:00-04:00,173.55,173.64,173.51,173.53,0,0.0,0.0
2023-10-03 05:30:00-04:00,173.53,173.54,173.23,173.31,0,0.0,0.0
2023-10-03 05:35:00-04:00,173.44,173.49,173.23,173.23,0,0.0,0.0
2023-10-03 05:40:00-04:00,173.36,173.38,173.29,173.38,0,0.0,0.0
2023-10-03 05:45:00-04:00,173.34,173.42,173.3,173.42,0,0.0,0.0
2023-10-03 05:50:00-04:00,173.42,173.48,173.31,173.36,0,0.0,0.0
2023-10-03 05:55:00-04:00,173.42,173.43,173.31,173.32,0,0.0,0.0
2023-10-03 06:00:00-04:00,173.4,173.45,173.36,173.45,0,0.0,0.0
2023-10-03 06:05:00-04:00,173.46,173.5,173.39,173.49,0,0.0,0.0
2023-10-03 06:10:00-04:00,173.47,173.48,173.35,173.37,0,0.0,0.0
2023-10-03 06:15:00-04:00,173.37,173.44,173.33,173.39,0,0.0,0.0
2023-10-03 06:20:00-04:00,173.4,173.47,173.4,173.44,0,0.0,0.0
2023-10-03 06:25:00-04:00,173.44,173.59,173.44,173.58,0,0.0,0.0
2023-10-03 06:30:00-04:00,173.63,173.72,173.62,173.71,0,0.0,0.0
2023-10-03 06:35:00-04:00,173.66,173.71,173.56,173.56,0,0.0,0.0
2023-10-03 06:40:00-04:00,173.56,173.58,173.32,173.4,0,0.0,0.0
2023-10-03 06:45:00-04:00,173.35,173.44,173.33,173.42,0,0.0,0.0
2023-10-03 06:50:00-04:00,173.4,173.41,173.32,173.39,0,0.0,0.0
2023-10-03 06:55:00-04:00,173.33,173.38,173.3,173.33,0,0.0,0.0
