Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-09 04:00:00-04:00,176.3,176.3,175.73,176.02,0,0.0,0.0
2023-10-09 04:05:00-04:00,176.02,176.02,175.75,175.76,0,0.0,0.0
2023-10-09 04:10:00-04:00,175.87,175.93,175.76,175.8,0,0.0,0.0
2023-10-09 04:15:00-04:00,175.79,175.95,175.77,175.89,0,0.0,0.0
2023-10-09 04:20:00-04:00,175.87,175.95,175.8,175.86,0,0.0,0.0
2023-10-09 04:25:00-04:00,175.8,175.86,175.75,175.86,0,0.0,0.0
2023-10-09 04:30:00-04:00,175.84,175.95,175.81,175.91,0,0.0,0.0
2023-10-09 04:35:00-04:00,175.84,176.08,175.84,176.08,0,0.0,0.0
2023-10-09 04:40:00-04:00,176.02,176.09,176.0,176.08,0,0.0,0.0
2023-10-09 04:45:00-04:00,176.08,176.12,176.0,176.07,0,0.0,0.0
2023-10-09 04:50:00-04:00,176.06,176.2,176.06,176.15,0,0.0,0.0
2023-10-09 04:55:00-04:00,176.15,176.2,176.08,176.1,0,0.0,0.0
2023-10-09 05:00:00-04:00,176.09,176.1,176.04,176.07,0,0.0,0.0
2023-10-09 05:05:00-04:00,176.08,176.2,176.08,176.17,0,0.0,0.0
2023-10-09 05:10:00-04:00,176.15,176.15,176.01,176.02,0,0.0,0.0
2023-10-09 05:15:00-04:00,176.04,176.13,176.04,176.09,0,0.0,0.0
2023-10-09 05:20:00-04:00,176.11,176.13,176.07,176.12,0,0.0,0.0
2023-10-09 05:25:00-04:00,176.09,176.13,176.05,176.06,0,0.0,0.0
2023-10-09 05:30:00-04:00,176.06,176.09,176.02,176.09,0,0.0,0.0
2023-10-09 05:35:00-04:00,176.09,176.09,175.93,175.94,0,0.0,0.0
2023-10-09 05:40:00-04:00,175.93,175.96,175.87,175.91,0,0.0,0.0
2023-10-09 05:45:00-04:00,175.91,175.91,175.85,175.88,0,0.0,0.0
2023-10-09 05:50:00-04:00,175.86,175.9,175.81,175.88,0,0.0,0.0
2023-10-09 05:55:00-04:00,175.88,175.9,175.85,175.88,0,0.0,0.0
2023-10-09 06:00:00-04:00,175.88,176.08,175.88,176.07,0,0.0,0.0
2023-10-09 06:05:00-04:00,176.04,176.19,176.03,176.13,0,0.0,0.0
2023-10-09 06:10:00-04:00,176.13,176.28,176.13,176.27,0,0.0,0.0
2023-10-09 06:15:00-04:00,176.27,176.32,176.22,176.29,0,0.0,0.0
2023-10-09 06:20:00-04:00,176.3,176.4,176.18,176.22,0,0.0,0.0
2023-10-09 06:25:00-04:00,176.22,176.27,176.13,176.14,0,0.0,0.0
2023-10-09 06:30:00-04:00,176.14,176.2,176.14,176.14,0,0.0,0.0
2023-10-09 06:35:00-04:00,176.16,176.23,176.16,176.23,0,0.0,0.0
2023-10-09 06:40:00-04:00,176.2,176.2,176.15,176.15,0,0.0,0.0
2023-10-09 06:45:00-04:00,176.16,176.2,176.05,176.09,0,0.0,0.0
2023-10-09 06:50:00-04:00,176.07,176.11,176.03,176.04,0,0.0,0.0
2023-10-09 06:55:00-04:00,176.07,176.07,175.91,175.95,0,0.0,0.0
2023-10-09 07:00:00-04:00,175.95,176.14,175.92,176.02,0,0.0,0.0
2023-10-09 07:05:00-04:00,175.98,176.05,175.82,176.01,0,0.0,0.0
2023-10-09 07:10:00-04:00,176.0,176.09,175.97,176.06,0,0.0,0.0
2023-10-09 07:15:00-04:00,176.06,176.09,175.84,175.88,0,0.0,0.0
2023-10-09 07:20:00-04:00,175.93,176.04,175.85,176.01,0,0.0,0.0
2023-10-09 07:25:00-04:00,176.02,176.02,175.95,175.99,0,0.0,0.0
2023-10-09 07:30:00-04:00,175.99,175.99,175.9,175.95,0,0.0,0.0
2023-10-09 07:35:00-04:00,175.95,176.01,175.9,175.91,0,0.0,0.0
2023-10-09 07:40:00-04:00,175.92,175.95,175.84,175.84,0,0.0,0.0
2023-10-09 07:45:00-04:00,175.83,175.93,175.83,175.9,0,0.0,0.0
2023-10-09 07:50:00-04:00,175.87,175.98,175.85,175.96,0,0.0,0.0
2023-10-09 07:55:00-04:00,175.96,176.05,175.96,176.02,0,0.0,0.0
2023-10-09 08:00:00-04:00,175.965,176.325,175.41,176.135,0,0.0,0.0
2023-10-09 08:05:00-04:00,176.08,176.32,176.02,176.25,0,0.0,0.0
2023-10-09 08:10:00-04:00,176.28,176.4,176.22,176.38,0,0.0,0.0
2023-10-09 08:15:00-04:00,176.36,176.38,176.21,176.29,0,0.0,0.0
2023-10-09 08:20:00-04:00,176.22,176.3,176.0,176.0101,0,0.0,0.0
2023-10-09 08:25:00-04:00,176.1,176.35,176.0,176.275,0,0.0,0.0
2023-10-09 08:30:00-04:00,176.29,176.49,176.11,176.29,0,0.0,0.0
2023-10-09 08:35:00-04:00,176.34,176.4,176.13,176.165,0,0.0,0.0
2023-10-09 08:40:00-04:00,176.13,176.3,176.04,176.16,0,0.0,0.0
2023-10-09 08:45:00-04:00,176.19,176.41,176.11,176.246,0,0.0,0.0
2023-10-09 08:50:00-04:00,176.295,176.35,176.16,176.3491,0,0.0,0.0
2023-10-09 08:55:00-04:00,176.27,176.35,176.24,176.295,0,0.0,0.0
2023-10-09 09:00:00-04:00,176.27,176.99,176.27,176.62,0,0.0,0.0
2023-10-09 09:05:00-04:00,176.625,176.8,176.56,176.72,0,0.0,0.0
2023-10-09 09:10:00-04:00,176.78,176.94,176.69,176.8,0,0.0,0.0
2023-10-09 09:30:00-04:00,176.80999755859375,176.8800048828125,176.16000366210938,176.2100067138672,2206279,0.0,0.0
2023-10-09 09:35:00-04:00,176.19500732421875,176.3800048828125,175.8000030517578,176.23500061035156,1022321,0.0,0.0
2023-10-09 09:40:00-04:00,176.23500061035156,176.83999633789062,176.1199951171875,176.83999633789062,818659,0.0,0.0
2023-10-09 09:45:00-04:00,176.82000732421875,177.08999633789062,176.64999389648438,177.02000427246094,770451,0.0,0.0
2023-10-09 09:50:00-04:00,177.02000427246094,177.1699981689453,176.73089599609375,177.0800018310547,617334,0.0,0.0
2023-10-09 09:55:00-04:00,177.07000732421875,177.2989959716797,177.0,177.17999267578125,581882,0.0,0.0
2023-10-09 10:00:00-04:00,177.17999267578125,177.36000061035156,176.44000244140625,176.49729919433594,864058,0.0,0.0
2023-10-09 10:05:00-04:00,176.5,176.66000366210938,176.31210327148438,176.38999938964844,695405,0.0,0.0
2023-10-09 10:10:00-04:00,176.39999389648438,176.57000732421875,176.3300018310547,176.57000732421875,452190,0.0,0.0
2023-10-09 10:15:00-04:00,176.5800018310547,177.0800018310547,176.55999755859375,176.97500610351562,536934,0.0,0.0
2023-10-09 10:20:00-04:00,176.97000122070312,177.22000122070312,176.7949981689453,177.2100067138672,367927,0.0,0.0
