Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-13 04:00:00-04:00,257.27,257.5,255.3,257.27,0,0.0,0.0
2023-10-13 04:05:00-04:00,257.27,257.3,257.13,257.17,0,0.0,0.0
2023-10-13 04:10:00-04:00,257.18,257.22,257.01,257.1,0,0.0,0.0
2023-10-13 04:15:00-04:00,257.08,257.14,256.71,256.77,0,0.0,0.0
2023-10-13 04:20:00-04:00,256.77,256.9,256.7,256.88,0,0.0,0.0
2023-10-13 04:25:00-04:00,256.87,256.87,256.52,256.7,0,0.0,0.0
2023-10-13 04:30:00-04:00,256.69,256.77,256.56,256.61,0,0.0,0.0
2023-10-13 04:35:00-04:00,256.66,256.79,256.52,256.52,0,0.0,0.0
2023-10-13 04:40:00-04:00,256.53,256.55,256.18,256.33,0,0.0,0.0
2023-10-13 04:45:00-04:00,256.33,256.7,256.33,256.51,0,0.0,0.0
2023-10-13 04:50:00-04:00,256.5,256.58,256.35,256.41,0,0.0,0.0
2023-10-13 04:55:00-04:00,256.47,256.65,256.39,256.5,0,0.0,0.0
2023-10-13 05:00:00-04:00,256.58,256.62,256.35,256.35,0,0.0,0.0
2023-10-13 05:05:00-04:00,256.4,256.4,256.08,256.12,0,0.0,0.0
2023-10-13 05:10:00-04:00,256.12,256.35,256.11,256.33,0,0.0,0.0
2023-10-13 05:15:00-04:00,256.32,256.32,256.04,256.25,0,0.0,0.0
2023-10-13 05:20:00-04:00,256.3,256.46,256.23,256.43,0,0.0,0.0
2023-10-13 05:25:00-04:00,256.37,256.44,256.23,256.36,0,0.0,0.0
2023-10-13 05:30:00-04:00,256.37,256.37,256.17,256.26,0,0.0,0.0
2023-10-13 05:35:00-04:00,256.17,256.35,256.17,256.31,0,0.0,0.0
2023-10-13 05:40:00-04:00,256.3,256.31,256.07,256.2,0,0.0,0.0
2023-10-13 05:45:00-04:00,256.16,256.21,256.02,256.2,0,0.0,0.0
2023-10-13 05:50:00-04:00,256.16,256.16,255.8,255.87,0,0.0,0.0
2023-10-13 05:55:00-04:00,255.9,255.97,255.75,255.87,0,0.0,0.0
2023-10-13 06:00:00-04:00,255.9,256.25,255.78,256.18,0,0.0,0.0
2023-10-13 06:05:00-04:00,256.18,256.24,255.94,255.94,0,0.0,0.0
2023-10-13 06:10:00-04:00,255.94,256.12,255.82,256.08,0,0.0,0.0
2023-10-13 06:15:00-04:00,256.1,256.17,255.89,255.93,0,0.0,0.0
2023-10-13 06:20:00-04:00,255.96,256.11,255.88,256.05,0,0.0,0.0
2023-10-13 06:25:00-04:00,256.06,256.24,256.04,256.17,0,0.0,0.0
2023-10-13 06:30:00-04:00,256.23,256.3,256.05,256.3,0,0.0,0.0
2023-10-13 06:35:00-04:00,256.3,256.6,256.27,256.55,0,0.0,0.0
2023-10-13 06:40:00-04:00,256.59,256.59,256.35,256.4,0,0.0,0.0
2023-10-13 06:45:00-04:00,256.39,256.85,256.39,256.75,0,0.0,0.0
2023-10-13 06:50:00-04:00,256.68,256.99,256.67,256.8,0,0.0,0.0
2023-10-13 06:55:00-04:00,256.84,256.86,256.5,256.5,0,0.0,0.0
2023-10-13 07:00:00-04:00,256.58,257.16,256.42,257.16,0,0.0,0.0
2023-10-13 07:05:00-04:00,257.15,257.3,257.01,257.22,0,0.0,0.0
2023-10-13 07:10:00-04:00,257.25,257.25,257.01,257.2,0,0.0,0.0
2023-10-13 07:15:00-04:00,257.2,257.22,256.77,256.88,0,0.0,0.0
2023-10-13 07:20:00-04:00,256.87,257.13,256.7,257.03,0,0.0,0.0
2023-10-13 07:25:00-04:00,257.03,257.32,256.87,257.22,0,0.0,0.0
2023-10-13 07:30:00-04:00,257.25,257.3,257.08,257.1,0,0.0,0.0
2023-10-13 07:35:00-04:00,257.14,257.2,256.92,257.07,0,0.0,0.0
2023-10-13 07:40:00-04:00,257.09,257.1,256.78,256.81,0,0.0,0.0
2023-10-13 07:45:00-04:00,256.87,256.98,256.64,256.82,0,0.0,0.0
2023-10-13 07:50:00-04:00,256.83,257.1,256.83,257.0,0,0.0,0.0
2023-10-13 07:55:00-04:00,256.97,257.09,256.83,256.97,0,0.0,0.0
2023-10-13 08:00:00-04:00,256.7,259.93,255.8371,256.988,0,0.0,0.0
2023-10-13 08:05:00-04:00,257.0,257.0,256.55,256.64,0,0.0,0.0
2023-10-13 08:10:00-04:00,256.5871,256.8,256.55,256.74,0,0.0,0.0
2023-10-13 08:15:00-04:00,256.75,256.89,256.69,256.773,0,0.0,0.0
2023-10-13 08:20:00-04:00,256.77,256.98,256.68,256.88,0,0.0,0.0
2023-10-13 08:25:00-04:00,256.88,257.45,256.8,257.26,0,0.0,0.0
2023-10-13 08:30:00-04:00,257.319,257.88,257.23,257.86,0,0.0,0.0
2023-10-13 08:35:00-04:00,257.86,258.25,257.75,258.22,0,0.0,0.0
2023-10-13 08:40:00-04:00,258.23,258.87,257.95,258.12,0,0.0,0.0
2023-10-13 08:45:00-04:00,258.15,258.38,257.81,257.95,0,0.0,0.0
2023-10-13 08:50:00-04:00,257.93,258.58,257.89,258.57,0,0.0,0.0
2023-10-13 08:55:00-04:00,258.48,258.79,258.37,258.6,0,0.0,0.0
2023-10-13 09:00:00-04:00,258.6,259.15,258.5,259.12,0,0.0,0.0
2023-10-13 09:05:00-04:00,259.1,259.15,258.8,258.9769,0,0.0,0.0
2023-10-13 09:10:00-04:00,258.98,259.12,258.82,259.06,0,0.0,0.0
2023-10-13 09:30:00-04:00,258.8999938964844,259.6000061035156,257.25,257.3800048828125,4624173,0.0,0.0
2023-10-13 09:35:00-04:00,257.3299865722656,257.45001220703125,256.07000732421875,257.3262023925781,2987473,0.0,0.0
2023-10-13 09:40:00-04:00,257.3684997558594,258.7499084472656,257.3450927734375,257.5368957519531,2524642,0.0,0.0
2023-10-13 09:45:00-04:00,257.55499267578125,257.9599914550781,256.70001220703125,257.7300109863281,2434521,0.0,0.0
2023-10-13 09:50:00-04:00,257.7349853515625,258.7799987792969,257.6300048828125,258.6099853515625,2332223,0.0,0.0
2023-10-13 09:55:00-04:00,258.6105041503906,259.3299865722656,257.5799865722656,257.8799133300781,2416926,0.0,0.0
2023-10-13 10:00:00-04:00,257.80999755859375,257.8500061035156,256.1199951171875,257.0299987792969,2545501,0.0,0.0
2023-10-13 10:05:00-04:00,257.0564880371094,257.75,256.489990234375,257.7210998535156,1844082,0.0,0.0
2023-10-13 10:10:00-04:00,257.7200012207031,257.739990234375,256.1700134277344,256.5700988769531,1770090,0.0,0.0
2023-10-13 10:15:00-04:00,256.6199951171875,257.3800048828125,256.1700134277344,256.46051025390625,1755053,0.0,0.0
2023-10-13 10:20:00-04:00,256.4599914550781,257.2799987792969,255.57000732421875,255.5850067138672,2438927,0.0,0.0
2023-10-13 10:25:00-04:00,255.5876007080078,255.75,254.88999938964844,255.24000549316406,2215032,0.0,0.0
2023-10-13 10:30:00-04:00,255.22999572753906,256.1600036621094,254.74000549316406,256.1199951171875,1955728,0.0,0.0
2023-10-13 10:35:00-04:00,256.08380126953125,256.3799133300781,255.32000732421875,255.4781951904297,1451650,0.0,0.0
2023-10-13 10:40:00-04:00,255.46499633789062,255.6699981689453,254.5800018310547,255.04299926757812,1645446,0.0,0.0
2023-10-13 10:45:00-04:00,255.02000427246094,255.27940368652344,254.30999755859375,254.6300048828125,1557311,0.0,0.0
2023-10-13 10:50:00-04:00,254.627197265625,254.6300048828125,253.35000610351562,254.0500030517578,2380326,0.0,0.0
2023-10-13 10:55:00-04:00,254.02999877929688,254.19000244140625,253.6800994873047,254.1199951171875,1168405,0.0,0.0
