Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-11 04:00:00-04:00,263.77,265.88,263.77,265.48,0,0.0,0.0
2023-10-11 04:05:00-04:00,265.48,265.59,265.06,265.18,0,0.0,0.0
2023-10-11 04:10:00-04:00,265.16,265.34,265.0,265.13,0,0.0,0.0
2023-10-11 04:15:00-04:00,265.07,265.16,264.8,265.12,0,0.0,0.0
2023-10-11 04:20:00-04:00,265.14,265.15,264.7,264.79,0,0.0,0.0
2023-10-11 04:25:00-04:00,264.74,264.89,264.35,264.6,0,0.0,0.0
2023-10-11 04:30:00-04:00,264.58,264.74,264.35,264.65,0,0.0,0.0
2023-10-11 04:35:00-04:00,264.63,264.96,264.48,264.88,0,0.0,0.0
2023-10-11 04:40:00-04:00,264.9,264.95,264.72,264.76,0,0.0,0.0
2023-10-11 04:45:00-04:00,264.76,264.95,264.71,264.77,0,0.0,0.0
2023-10-11 04:50:00-04:00,264.78,264.84,264.65,264.7,0,0.0,0.0
2023-10-11 04:55:00-04:00,264.73,264.76,264.48,264.55,0,0.0,0.0
2023-10-11 05:00:00-04:00,264.58,264.77,264.54,264.62,0,0.0,0.0
2023-10-11 05:05:00-04:00,264.59,264.62,264.42,264.53,0,0.0,0.0
2023-10-11 05:10:00-04:00,264.52,264.7,264.41,264.65,0,0.0,0.0
2023-10-11 05:15:00-04:00,264.66,264.69,264.56,264.69,0,0.0,0.0
2023-10-11 05:20:00-04:00,264.63,264.69,264.54,264.68,0,0.0,0.0
2023-10-11 05:25:00-04:00,264.67,264.77,264.51,264.65,0,0.0,0.0
2023-10-11 05:30:00-04:00,264.54,264.78,264.52,264.74,0,0.0,0.0
2023-10-11 05:35:00-04:00,264.7,264.8,264.66,264.73,0,0.0,0.0
2023-10-11 05:40:00-04:00,264.73,264.93,264.69,264.87,0,0.0,0.0
2023-10-11 05:45:00-04:00,264.87,264.98,264.8,264.95,0,0.0,0.0
2023-10-11 05:50:00-04:00,264.95,265.1,264.92,265.1,0,0.0,0.0
2023-10-11 05:55:00-04:00,265.1,265.25,265.0,265.1,0,0.0,0.0
2023-10-11 06:00:00-04:00,265.12,265.19,264.86,264.98,0,0.0,0.0
2023-10-11 06:05:00-04:00,264.98,264.98,264.77,264.81,0,0.0,0.0
2023-10-11 06:10:00-04:00,264.86,264.9,264.69,264.81,0,0.0,0.0
2023-10-11 06:15:00-04:00,264.8,265.0,264.71,264.98,0,0.0,0.0
2023-10-11 06:20:00-04:00,264.94,265.14,264.91,265.1,0,0.0,0.0
2023-10-11 06:25:00-04:00,265.11,265.44,265.09,265.25,0,0.0,0.0
2023-10-11 06:30:00-04:00,265.3,265.32,265.05,265.19,0,0.0,0.0
2023-10-11 06:35:00-04:00,265.2,265.26,264.91,265.15,0,0.0,0.0
2023-10-11 06:40:00-04:00,265.16,265.3,265.12,265.28,0,0.0,0.0
2023-10-11 06:45:00-04:00,265.28,265.34,265.12,265.13,0,0.0,0.0
2023-10-11 06:50:00-04:00,265.15,265.21,265.09,265.16,0,0.0,0.0
2023-10-11 06:55:00-04:00,265.15,265.31,265.09,265.17,0,0.0,0.0
2023-10-11 07:00:00-04:00,265.1,265.66,265.07,265.66,0,0.0,0.0
2023-10-11 07:05:00-04:00,265.65,266.7,265.65,266.6,0,0.0,0.0
2023-10-11 07:10:00-04:00,266.53,266.67,266.38,266.5,0,0.0,0.0
2023-10-11 07:15:00-04:00,266.51,266.59,266.2,266.37,0,0.0,0.0
2023-10-11 07:20:00-04:00,266.36,266.46,266.03,266.31,0,0.0,0.0
2023-10-11 07:25:00-04:00,266.37,266.37,266.03,266.24,0,0.0,0.0
2023-10-11 07:30:00-04:00,266.2,266.7,265.95,266.68,0,0.0,0.0
2023-10-11 07:35:00-04:00,266.67,266.7,266.35,266.35,0,0.0,0.0
2023-10-11 07:40:00-04:00,266.34,266.5,266.3,266.35,0,0.0,0.0
2023-10-11 07:45:00-04:00,266.35,266.38,265.78,266.11,0,0.0,0.0
2023-10-11 07:50:00-04:00,266.05,266.08,265.83,265.94,0,0.0,0.0
2023-10-11 07:55:00-04:00,265.97,266.25,265.9,266.21,0,0.0,0.0
2023-10-11 08:00:00-04:00,265.24,266.7,264.13,265.92,0,0.0,0.0
2023-10-11 08:05:00-04:00,265.9,266.1,265.83,265.9375,0,0.0,0.0
2023-10-11 08:10:00-04:00,266.0,266.0,265.79,265.89,0,0.0,0.0
2023-10-11 08:15:00-04:00,265.94,265.94,265.61,265.75,0,0.0,0.0
2023-10-11 08:20:00-04:00,265.75,265.85,263.62,265.7,0,0.0,0.0
2023-10-11 08:25:00-04:00,265.63,265.85,265.45,265.7,0,0.0,0.0
2023-10-11 08:30:00-04:00,265.67,265.75,264.4,265.0,0,0.0,0.0
2023-10-11 08:35:00-04:00,265.05,265.93,264.91,265.3,0,0.0,0.0
2023-10-11 08:40:00-04:00,265.36,265.88,265.32,265.8,0,0.0,0.0
