Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-02 04:00:00-04:00,317.12,319.04,317.12,318.85,0,0.0,0.0
2023-10-02 04:05:00-04:00,318.99,319.01,318.57,318.71,0,0.0,0.0
2023-10-02 04:10:00-04:00,318.47,318.7,318.42,318.53,0,0.0,0.0
2023-10-02 04:15:00-04:00,318.56,318.74,318.41,318.5,0,0.0,0.0
2023-10-02 04:20:00-04:00,318.32,318.68,318.31,318.5,0,0.0,0.0
2023-10-02 04:25:00-04:00,318.5,318.69,318.36,318.56,0,0.0,0.0
2023-10-02 04:30:00-04:00,318.47,318.56,318.47,318.53,0,0.0,0.0
2023-10-02 04:35:00-04:00,318.56,318.66,318.47,318.56,0,0.0,0.0
2023-10-02 04:40:00-04:00,318.56,318.94,318.56,318.94,0,0.0,0.0
2023-10-02 04:45:00-04:00,318.66,318.87,318.36,318.65,0,0.0,0.0
2023-10-02 04:50:00-04:00,318.69,318.75,318.45,318.45,0,0.0,0.0
2023-10-02 04:55:00-04:00,318.37,318.53,318.35,318.42,0,0.0,0.0
2023-10-02 05:00:00-04:00,318.42,318.42,318.02,318.12,0,0.0,0.0
2023-10-02 05:05:00-04:00,318.09,318.09,317.56,317.67,0,0.0,0.0
2023-10-02 05:10:00-04:00,317.93,318.0,317.76,318.0,0,0.0,0.0
2023-10-02 05:15:00-04:00,317.98,318.0,317.82,317.82,0,0.0,0.0
2023-10-02 05:20:00-04:00,317.97,318.09,317.92,318.05,0,0.0,0.0
2023-10-02 05:25:00-04:00,317.98,317.99,317.7,317.7,0,0.0,0.0
2023-10-02 05:30:00-04:00,317.76,318.19,317.75,318.17,0,0.0,0.0
2023-10-02 05:35:00-04:00,318.18,318.25,318.01,318.2,0,0.0,0.0
2023-10-02 05:40:00-04:00,318.21,318.24,317.87,318.0,0,0.0,0.0
2023-10-02 05:45:00-04:00,318.01,318.01,317.01,317.01,0,0.0,0.0
2023-10-02 05:50:00-04:00,317.1,317.1,316.0,316.13,0,0.0,0.0
2023-10-02 05:55:00-04:00,316.3,316.63,316.1,316.46,0,0.0,0.0
2023-10-02 06:00:00-04:00,316.47,317.04,316.15,316.57,0,0.0,0.0
2023-10-02 06:05:00-04:00,316.52,316.89,316.22,316.65,0,0.0,0.0
2023-10-02 06:10:00-04:00,316.41,316.48,316.0,316.3,0,0.0,0.0
2023-10-02 06:15:00-04:00,316.3,316.88,316.13,316.88,0,0.0,0.0
2023-10-02 06:20:00-04:00,316.81,317.22,316.77,317.05,0,0.0,0.0
2023-10-02 06:25:00-04:00,317.03,317.29,316.63,316.63,0,0.0,0.0
2023-10-02 06:30:00-04:00,316.65,317.24,316.57,317.24,0,0.0,0.0
2023-10-02 06:35:00-04:00,317.22,317.34,316.88,317.34,0,0.0,0.0
2023-10-02 06:40:00-04:00,317.15,317.25,317.0,317.25,0,0.0,0.0
2023-10-02 06:45:00-04:00,317.24,317.44,316.96,317.28,0,0.0,0.0
2023-10-02 06:50:00-04:00,317.28,317.49,316.94,317.49,0,0.0,0.0
2023-10-02 06:55:00-04:00,317.54,317.6,317.07,317.37,0,0.0,0.0
2023-10-02 07:00:00-04:00,317.3,317.42,317.03,317.03,0,0.0,0.0
2023-10-02 07:05:00-04:00,317.24,317.3,316.77,317.13,0,0.0,0.0
2023-10-02 07:10:00-04:00,317.09,317.16,316.89,317.01,0,0.0,0.0
2023-10-02 07:15:00-04:00,317.16,317.38,317.01,317.3,0,0.0,0.0
2023-10-02 07:20:00-04:00,317.3,317.38,317.2,317.3,0,0.0,0.0
2023-10-02 07:25:00-04:00,317.24,317.4,317.11,317.3,0,0.0,0.0
2023-10-02 07:30:00-04:00,317.22,317.29,316.8,316.8,0,0.0,0.0
2023-10-02 07:35:00-04:00,316.8,317.17,316.75,316.86,0,0.0,0.0
2023-10-02 07:40:00-04:00,316.87,316.88,316.45,316.45,0,0.0,0.0
2023-10-02 07:45:00-04:00,316.44,317.09,316.36,316.36,0,0.0,0.0
2023-10-02 07:50:00-04:00,316.96,316.97,316.45,316.45,0,0.0,0.0
2023-10-02 07:55:00-04:00,316.55,316.7,316.32,316.34,0,0.0,0.0
2023-10-02 08:00:00-04:00,317.14,319.3,316.2,316.4,0,0.0,0.0
2023-10-02 08:05:00-04:00,316.33,316.4,316.15,316.26,0,0.0,0.0
2023-10-02 08:10:00-04:00,316.26,316.5,316.21,316.21,0,0.0,0.0
2023-10-02 08:15:00-04:00,316.3,316.4,316.006,316.2,0,0.0,0.0
2023-10-02 08:20:00-04:00,316.19,316.28,315.6,315.8,0,0.0,0.0
2023-10-02 08:25:00-04:00,315.8,316.25,315.7,315.75,0,0.0,0.0
2023-10-02 08:30:00-04:00,316.03,316.2,315.85,315.99,0,0.0,0.0
2023-10-02 08:35:00-04:00,315.97,316.19,315.75,316.1,0,0.0,0.0
2023-10-02 08:40:00-04:00,316.1,316.27,315.85,316.25,0,0.0,0.0
2023-10-02 08:45:00-04:00,316.23,316.451,315.6931,315.79,0,0.0,0.0
2023-10-02 08:50:00-04:00,315.8,315.94,315.5,315.63,0,0.0,0.0
2023-10-02 08:55:00-04:00,315.7,315.89,315.4,315.89,0,0.0,0.0
2023-10-02 09:00:00-04:00,315.88,316.1,315.56,315.77,0,0.0,0.0
2023-10-02 09:05:00-04:00,315.73,315.8,315.29,315.58,0,0.0,0.0
2023-10-02 09:10:00-04:00,315.42,318.48,315.42,315.75,0,0.0,0.0
2023-10-02 09:30:00-04:00,316.2799987792969,317.04998779296875,315.17999267578125,317.0249938964844,1221997,0.0,0.0
2023-10-02 09:35:00-04:00,317.07000732421875,318.3900146484375,316.8450012207031,318.2799987792969,316004,0.0,0.0
2023-10-02 09:40:00-04:00,318.2799987792969,318.7149963378906,317.79998779296875,318.3349914550781,380965,0.0,0.0
2023-10-02 09:45:00-04:00,318.2900085449219,318.3699951171875,317.4309997558594,317.7300109863281,210488,0.0,0.0
2023-10-02 09:50:00-04:00,317.739990234375,318.1000061035156,317.0950012207031,317.2200012207031,244471,0.0,0.0
2023-10-02 09:55:00-04:00,317.2699890136719,317.6000061035156,316.95001220703125,316.95001220703125,182768,0.0,0.0
2023-10-02 10:00:00-04:00,317.0,318.8800048828125,316.79998779296875,318.489990234375,444329,0.0,0.0
2023-10-02 10:05:00-04:00,318.4800109863281,318.70001220703125,317.760009765625,318.1600036621094,210652,0.0,0.0
2023-10-02 10:10:00-04:00,318.1600036621094,318.19000244140625,317.2099914550781,317.239990234375,168099,0.0,0.0
2023-10-02 10:15:00-04:00,317.2900085449219,318.3699951171875,317.2900085449219,317.8699951171875,307564,0.0,0.0
2023-10-02 10:20:00-04:00,317.82000732421875,318.20989990234375,317.2200012207031,318.1300048828125,126207,0.0,0.0
2023-10-02 10:25:00-04:00,318.1000061035156,319.0372009277344,318.0350036621094,318.260009765625,340684,0.0,0.0
2023-10-02 10:30:00-04:00,318.32000732421875,318.6199951171875,317.5799865722656,317.8999938964844,207576,0.0,0.0
