Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-25 04:00:00-04:00,341.72,344.09,341.11,341.23,0,0.0,0.0
2023-10-25 04:05:00-04:00,341.26,342.0,340.79,341.81,0,0.0,0.0
2023-10-25 04:10:00-04:00,341.76,342.35,341.71,342.04,0,0.0,0.0
2023-10-25 04:15:00-04:00,342.03,342.36,342.0,342.05,0,0.0,0.0
2023-10-25 04:20:00-04:00,342.11,342.38,342.01,342.37,0,0.0,0.0
2023-10-25 04:25:00-04:00,342.34,342.6,342.33,342.59,0,0.0,0.0
2023-10-25 04:30:00-04:00,342.59,342.73,342.52,342.6,0,0.0,0.0
2023-10-25 04:35:00-04:00,342.65,342.95,342.25,342.56,0,0.0,0.0
2023-10-25 04:40:00-04:00,342.49,342.6,342.35,342.58,0,0.0,0.0
2023-10-25 04:45:00-04:00,342.46,342.8,342.38,342.67,0,0.0,0.0
2023-10-25 04:50:00-04:00,342.67,342.84,342.43,342.56,0,0.0,0.0
2023-10-25 04:55:00-04:00,342.55,342.66,342.36,342.53,0,0.0,0.0
2023-10-25 05:00:00-04:00,342.53,342.6,342.38,342.5,0,0.0,0.0
2023-10-25 05:05:00-04:00,342.54,342.54,342.16,342.42,0,0.0,0.0
2023-10-25 05:10:00-04:00,342.43,342.46,342.21,342.3,0,0.0,0.0
2023-10-25 05:15:00-04:00,342.35,342.56,342.23,342.33,0,0.0,0.0
2023-10-25 05:20:00-04:00,342.33,342.51,342.33,342.51,0,0.0,0.0
2023-10-25 05:25:00-04:00,342.51,342.8,342.42,342.8,0,0.0,0.0
2023-10-25 05:30:00-04:00,342.8,342.92,342.7,342.89,0,0.0,0.0
2023-10-25 05:35:00-04:00,342.89,342.89,342.59,342.65,0,0.0,0.0
2023-10-25 05:40:00-04:00,342.65,342.65,342.5,342.5,0,0.0,0.0
2023-10-25 05:45:00-04:00,342.59,342.59,342.13,342.16,0,0.0,0.0
2023-10-25 05:50:00-04:00,342.34,342.64,342.27,342.64,0,0.0,0.0
2023-10-25 05:55:00-04:00,342.53,342.65,342.33,342.54,0,0.0,0.0
2023-10-25 06:00:00-04:00,342.56,342.6,342.31,342.33,0,0.0,0.0
2023-10-25 06:05:00-04:00,342.31,342.36,341.52,341.67,0,0.0,0.0
2023-10-25 06:10:00-04:00,341.59,341.69,341.09,341.67,0,0.0,0.0
2023-10-25 06:15:00-04:00,341.69,342.32,341.63,342.32,0,0.0,0.0
2023-10-25 06:20:00-04:00,342.3,342.4,342.0,342.34,0,0.0,0.0
2023-10-25 06:25:00-04:00,342.33,342.49,342.09,342.44,0,0.0,0.0
2023-10-25 06:30:00-04:00,342.4,342.59,342.32,342.5,0,0.0,0.0
2023-10-25 06:35:00-04:00,342.56,342.58,342.42,342.56,0,0.0,0.0
2023-10-25 06:40:00-04:00,342.56,342.66,342.45,342.66,0,0.0,0.0
2023-10-25 06:45:00-04:00,342.66,342.66,342.46,342.6,0,0.0,0.0
2023-10-25 06:50:00-04:00,342.63,342.65,342.43,342.5,0,0.0,0.0
2023-10-25 06:55:00-04:00,342.5,343.6,342.5,343.51,0,0.0,0.0
2023-10-25 07:00:00-04:00,343.34,343.95,342.7,343.33,0,0.0,0.0
2023-10-25 07:05:00-04:00,343.33,343.5,343.17,343.48,0,0.0,0.0
2023-10-25 07:10:00-04:00,343.44,343.47,343.11,343.12,0,0.0,0.0
2023-10-25 07:15:00-04:00,343.15,343.25,342.85,343.1,0,0.0,0.0
2023-10-25 07:20:00-04:00,343.03,343.1,342.85,343.03,0,0.0,0.0
2023-10-25 07:25:00-04:00,343.09,343.3,343.04,343.28,0,0.0,0.0
2023-10-25 07:30:00-04:00,343.24,343.5,343.24,343.49,0,0.0,0.0
2023-10-25 07:35:00-04:00,343.43,343.46,343.15,343.18,0,0.0,0.0
2023-10-25 07:40:00-04:00,343.18,343.19,342.53,342.65,0,0.0,0.0
2023-10-25 07:45:00-04:00,342.75,342.88,342.44,342.81,0,0.0,0.0
2023-10-25 07:50:00-04:00,342.75,343.05,342.6,343.0,0,0.0,0.0
2023-10-25 07:55:00-04:00,343.0,343.48,342.99,343.43,0,0.0,0.0
2023-10-25 08:00:00-04:00,343.005,344.8,341.04,344.79,0,0.0,0.0
2023-10-25 08:05:00-04:00,344.69,345.4,344.49,345.25,0,0.0,0.0
2023-10-25 08:10:00-04:00,345.25,345.5,344.94,345.46,0,0.0,0.0
2023-10-25 08:15:00-04:00,345.45,345.5,344.66,344.94,0,0.0,0.0
2023-10-25 08:20:00-04:00,344.87,345.84,344.87,345.65,0,0.0,0.0
2023-10-25 08:25:00-04:00,345.65,345.8,345.26,345.5,0,0.0,0.0
2023-10-25 08:30:00-04:00,345.49,346.21,345.415,346.11,0,0.0,0.0
2023-10-25 08:35:00-04:00,346.06,346.18,345.63,346.02,0,0.0,0.0
2023-10-25 08:40:00-04:00,346.0,346.95,346.0,346.88,0,0.0,0.0
2023-10-25 08:45:00-04:00,346.79,347.34,346.73,346.8,0,0.0,0.0
2023-10-25 08:50:00-04:00,346.8,346.92,346.05,346.11,0,0.0,0.0
2023-10-25 08:55:00-04:00,346.29,346.48,329.69,346.12,0,0.0,0.0
2023-10-25 09:00:00-04:00,346.19,347.0,346.11,346.85,0,0.0,0.0
2023-10-25 09:05:00-04:00,346.8,346.91,346.5,346.53,0,0.0,0.0
2023-10-25 09:10:00-04:00,346.5101,346.57,344.9,345.43,0,0.0,0.0
2023-10-25 09:30:00-04:00,345.0199890136719,346.20001220703125,342.260009765625,343.5799865722656,6128396,0.0,0.0
2023-10-25 09:35:00-04:00,343.54998779296875,345.739990234375,342.5400085449219,344.7699890136719,2292255,0.0,0.0
2023-10-25 09:40:00-04:00,344.8330078125,345.07000732421875,342.7699890136719,342.8900146484375,1126718,0.0,0.0
2023-10-25 09:45:00-04:00,342.9150085449219,343.6199951171875,341.82000732421875,342.51409912109375,1218301,0.0,0.0
2023-10-25 09:50:00-04:00,342.5050048828125,343.17999267578125,341.6000061035156,342.7049865722656,897187,0.0,0.0
2023-10-25 09:55:00-04:00,342.67999267578125,344.7099914550781,342.510009765625,344.6499938964844,1143648,0.0,0.0
2023-10-25 10:00:00-04:00,344.6300048828125,344.67999267578125,342.55999755859375,343.1900939941406,719566,0.0,0.0
2023-10-25 10:05:00-04:00,343.2025146484375,343.5799865722656,342.239990234375,343.5799865722656,679410,0.0,0.0
2023-10-25 10:10:00-04:00,343.57989501953125,343.5799865722656,342.1700134277344,342.44000244140625,569253,0.0,0.0
2023-10-25 10:15:00-04:00,342.44000244140625,343.1400146484375,341.5299987792969,341.6716003417969,738232,0.0,0.0
2023-10-25 10:20:00-04:00,341.70001220703125,341.9800109863281,340.8507995605469,341.0400085449219,810228,0.0,0.0
2023-10-25 10:25:00-04:00,341.0400085449219,341.20001220703125,338.94000244140625,340.364990234375,1238582,0.0,0.0
2023-10-25 10:30:00-04:00,340.5849914550781,341.1499938964844,339.7699890136719,340.7524108886719,714992,0.0,0.0
2023-10-25 10:35:00-04:00,340.739990234375,341.7099914550781,340.1000061035156,341.409912109375,697167,0.0,0.0
2023-10-25 10:40:00-04:00,341.3949890136719,341.7300109863281,340.4601135253906,340.6499938964844,448737,0.0,0.0
2023-10-25 10:45:00-04:00,340.6499938964844,341.70001220703125,340.6300048828125,340.9599914550781,520175,0.0,0.0
2023-10-25 10:50:00-04:00,340.94000244140625,341.1000061035156,338.94500732421875,339.0450134277344,717330,0.0,0.0
