Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-16 04:00:00-04:00,138.48,138.63,138.3,138.3,0,0.0,0.0
2023-10-16 04:05:00-04:00,138.25,138.31,138.17,138.17,0,0.0,0.0
2023-10-16 04:10:00-04:00,138.16,138.23,138.0,138.17,0,0.0,0.0
2023-10-16 04:15:00-04:00,138.09,138.16,138.02,138.11,0,0.0,0.0
2023-10-16 04:20:00-04:00,138.13,138.29,138.12,138.28,0,0.0,0.0
2023-10-16 04:25:00-04:00,138.25,138.56,138.25,138.38,0,0.0,0.0
2023-10-16 04:30:00-04:00,138.54,138.58,138.54,138.57,0,0.0,0.0
2023-10-16 04:35:00-04:00,138.57,138.66,138.57,138.66,0,0.0,0.0
2023-10-16 04:40:00-04:00,138.66,138.77,138.66,138.76,0,0.0,0.0
2023-10-16 04:45:00-04:00,138.69,138.8,138.6,138.8,0,0.0,0.0
2023-10-16 04:50:00-04:00,138.7,138.86,138.62,138.72,0,0.0,0.0
2023-10-16 04:55:00-04:00,138.79,138.9,138.77,138.77,0,0.0,0.0
2023-10-16 05:00:00-04:00,138.68,138.85,138.58,138.77,0,0.0,0.0
2023-10-16 05:05:00-04:00,138.64,138.9,138.64,138.89,0,0.0,0.0
2023-10-16 05:10:00-04:00,138.8,138.8,138.62,138.72,0,0.0,0.0
2023-10-16 05:15:00-04:00,138.75,138.85,138.5,138.5,0,0.0,0.0
2023-10-16 05:20:00-04:00,138.51,138.51,138.51,138.51,0,0.0,0.0
2023-10-16 05:25:00-04:00,138.51,138.65,138.51,138.65,0,0.0,0.0
2023-10-16 05:30:00-04:00,138.65,138.84,138.59,138.76,0,0.0,0.0
2023-10-16 05:35:00-04:00,138.73,138.94,138.73,138.94,0,0.0,0.0
2023-10-16 05:40:00-04:00,138.87,138.87,138.72,138.72,0,0.0,0.0
2023-10-16 05:45:00-04:00,138.72,138.84,138.72,138.84,0,0.0,0.0
2023-10-16 05:50:00-04:00,138.78,138.78,138.78,138.78,0,0.0,0.0
2023-10-16 05:55:00-04:00,138.7,138.73,138.62,138.62,0,0.0,0.0
2023-10-16 06:00:00-04:00,138.62,138.91,138.57,138.83,0,0.0,0.0
2023-10-16 06:05:00-04:00,138.66,138.97,138.62,138.65,0,0.0,0.0
2023-10-16 06:10:00-04:00,138.81,138.92,138.73,138.84,0,0.0,0.0
2023-10-16 06:15:00-04:00,138.87,139.02,138.82,139.02,0,0.0,0.0
2023-10-16 06:20:00-04:00,138.96,139.15,138.93,138.99,0,0.0,0.0
2023-10-16 06:25:00-04:00,138.95,138.95,138.93,138.93,0,0.0,0.0
2023-10-16 06:30:00-04:00,138.83,138.95,138.83,138.95,0,0.0,0.0
