Ticker,Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
MSFT,2023-10-16 04:00:00-04:00,327.3,327.73,326.75,327.13,0,0.0,0.0
MSFT,2023-10-16 04:05:00-04:00,326.99,327.02,326.81,326.99,0,0.0,0.0
MSFT,2023-10-16 04:10:00-04:00,326.95,327.17,326.82,327.17,0,0.0,0.0
MSFT,2023-10-16 04:15:00-04:00,327.03,327.13,326.82,327.01,0,0.0,0.0
MSFT,2023-10-16 04:20:00-04:00,327.19,327.49,327.15,327.46,0,0.0,0.0
MSFT,2023-10-16 04:25:00-04:00,327.47,327.77,327.2,327.57,0,0.0,0.0
MSFT,2023-10-16 04:30:00-04:00,327.75,328.34,327.73,328.3,0,0.0,0.0
MSFT,2023-10-16 04:35:00-04:00,328.28,328.47,327.93,328.46,0,0.0,0.0
MSFT,2023-10-16 04:40:00-04:00,328.38,328.48,328.08,328.43,0,0.0,0.0
MSFT,2023-10-16 04:45:00-04:00,328.37,329.45,328.37,329.01,0,0.0,0.0
MSFT,2023-10-16 04:50:00-04:00,329.2,329.7,328.78,329.0,0,0.0,0.0
MSFT,2023-10-16 04:55:00-04:00,328.98,329.26,328.98,329.18,0,0.0,0.0
MSFT,2023-10-16 05:00:00-04:00,329.16,329.19,328.63,328.64,0,0.0,0.0
MSFT,2023-10-16 05:05:00-04:00,328.55,328.96,328.35,328.65,0,0.0,0.0
MSFT,2023-10-16 05:10:00-04:00,328.75,328.76,328.2,328.49,0,0.0,0.0
MSFT,2023-10-16 05:15:00-04:00,328.49,328.7,328.49,328.7,0,0.0,0.0
MSFT,2023-10-16 05:20:00-04:00,328.4,328.43,328.24,328.24,0,0.0,0.0
MSFT,2023-10-16 05:25:00-04:00,328.25,328.53,328.25,328.32,0,0.0,0.0
MSFT,2023-10-16 05:30:00-04:00,328.3,328.64,328.3,328.54,0,0.0,0.0
MSFT,2023-10-16 05:35:00-04:00,328.34,328.8,328.31,328.8,0,0.0,0.0
MSFT,2023-10-16 05:40:00-04:00,328.75,328.8,328.65,328.67,0,0.0,0.0
MSFT,2023-10-16 05:45:00-04:00,328.66,328.69,328.38,328.48,0,0.0,0.0
MSFT,2023-10-16 05:50:00-04:00,328.58,328.58,328.24,328.26,0,0.0,0.0
MSFT,2023-10-16 05:55:00-04:00,328.25,328.26,328.01,328.05,0,0.0,0.0
MSFT,2023-10-16 06:00:00-04:00,328.01,328.3,327.63,328.09,0,0.0,0.0
MSFT,2023-10-16 06:05:00-04:00,327.99,328.15,327.73,327.8,0,0.0,0.0
MSFT,2023-10-16 06:10:00-04:00,327.8,327.9,327.51,327.76,0,0.0,0.0
MSFT,2023-10-16 06:15:00-04:00,327.89,328.27,327.89,328.13,0,0.0,0.0
MSFT,2023-10-16 06:20:00-04:00,328.27,328.38,328.15,328.38,0,0.0,0.0
MSFT,2023-10-16 06:25:00-04:00,328.34,328.61,328.34,328.56,0,0.0,0.0
MSFT,2023-10-16 06:30:00-04:00,328.53,329.39,328.5,329.27,0,0.0,0.0
MSFT,2023-10-16 06:35:00-04:00,329.3,329.5,329.1,329.37,0,0.0,0.0
MSFT,2023-10-16 06:40:00-04:00,329.11,329.72,329.11,329.64,0,0.0,0.0
MSFT,2023-10-16 06:45:00-04:00,329.6,329.93,329.4,329.57,0,0.0,0.0
MSFT,2023-10-16 06:50:00-04:00,329.87,329.9,329.26,329.6,0,0.0,0.0
MSFT,2023-10-16 06:55:00-04:00,329.74,330.0,329.71,329.84,0,0.0,0.0
MSFT,2023-10-16 07:00:00-04:00,329.77,329.92,329.54,329.54,0,0.0,0.0
MSFT,2023-10-16 07:05:00-04:00,329.57,329.8,329.38,329.57,0,0.0,0.0
MSFT,2023-10-16 07:10:00-04:00,329.45,329.77,329.38,329.7,0,0.0,0.0
MSFT,2023-10-16 07:15:00-04:00,329.66,330.24,329.39,329.94,0,0.0,0.0
MSFT,2023-10-16 07:20:00-04:00,329.96,330.0,329.67,329.8,0,0.0,0.0
MSFT,2023-10-16 07:25:00-04:00,329.89,330.13,329.86,330.0,0,0.0,0.0
MSFT,2023-10-16 07:30:00-04:00,329.98,330.12,329.6,329.6,0,0.0,0.0
MSFT,2023-10-16 07:35:00-04:00,329.78,330.3,329.7,330.19,0,0.0,0.0
MSFT,2023-10-16 07:40:00-04:00,330.18,330.5,329.9,330.08,0,0.0,0.0
MSFT,2023-10-16 07:45:00-04:00,330.06,330.49,330.03,330.27,0,0.0,0.0
MSFT,2023-10-16 07:50:00-04:00,330.25,330.27,330.07,330.11,0,0.0,0.0
MSFT,2023-10-16 07:55:00-04:00,330.11,330.3,329.93,330.06,0,0.0,0.0
MSFT,2023-10-16 08:00:00-04:00,329.972,330.5,326.705,330.27,0,0.0,0.0
MSFT,2023-10-16 08:05:00-04:00,330.26,330.26,329.55,329.67,0,0.0,0.0
MSFT,2023-10-16 08:10:00-04:00,329.71,329.85,329.5,329.56,0,0.0,0.0
MSFT,2023-10-16 08:15:00-04:00,329.82,330.0,329.51,329.88,0,0.0,0.0
MSFT,2023-10-16 08:20:00-04:00,329.86,330.24,329.8,330.01,0,0.0,0.0
MSFT,2023-10-16 08:25:00-04:00,330.24,330.24,329.75,330.0,0,0.0,0.0
MSFT,2023-10-16 08:30:00-04:00,330.15,330.25,329.91,329.91,0,0.0,0.0
MSFT,2023-10-16 08:35:00-04:00,330.03,330.5,329.97,330.4,0,0.0,0.0
MSFT,2023-10-16 08:40:00-04:00,330.49,330.5,330.25,330.28,0,0.0,0.0
MSFT,2023-10-16 08:45:00-04:00,330.28,330.5,330.1733,330.25,0,0.0,0.0
MSFT,2023-10-16 08:50:00-04:00,330.35,330.51,330.25,330.37,0,0.0,0.0
MSFT,2023-10-16 08:55:00-04:00,330.3,330.48,330.2567,330.41,0,0.0,0.0
MSFT,2023-10-16 09:00:00-04:00,330.45,330.45,330.23,330.39,0,0.0,0.0
MSFT,2023-10-16 09:05:00-04:00,330.35,330.45,330.2,330.39,0,0.0,0.0
MSFT,2023-10-16 09:10:00-04:00,330.3,330.45,330.05,330.34,0,0.0,0.0
MSFT,2023-10-16 09:30:00-04:00,331.1437072753906,332.489990234375,330.6700134277344,332.3900146484375,1410403,0.0,0.0
MSFT,2023-10-16 09:35:00-04:00,332.4700012207031,333.3900146484375,332.3900146484375,332.864990234375,811508,0.0,0.0
MSFT,2023-10-16 09:40:00-04:00,332.8800048828125,333.07000732421875,331.3599853515625,331.4800109863281,513684,0.0,0.0
MSFT,2023-10-16 09:45:00-04:00,331.5199890136719,331.9100036621094,330.6900939941406,330.84539794921875,307004,0.0,0.0
MSFT,2023-10-16 09:50:00-04:00,330.8299865722656,331.5299987792969,330.6000061035156,331.0899963378906,272015,0.0,0.0
MSFT,2023-10-16 09:55:00-04:00,331.1600036621094,332.5400085449219,330.989990234375,332.5,311537,0.0,0.0
MSFT,2023-10-16 10:00:00-04:00,332.4800109863281,332.8500061035156,331.9599914550781,332.6499938964844,312585,0.0,0.0
MSFT,2023-10-16 10:05:00-04:00,332.7200012207031,333.7099914550781,332.6849975585937,333.4097900390625,477507,0.0,0.0
MSFT,2023-10-16 10:10:00-04:00,333.4200134277344,334.20001220703125,333.0299987792969,334.1600036621094,517822,0.0,0.0
MSFT,2023-10-16 10:15:00-04:00,334.1600036621094,334.8500061035156,333.79998779296875,334.239990234375,409279,0.0,0.0
MSFT,2023-10-16 10:20:00-04:00,334.2550048828125,334.760009765625,334.0299987792969,334.7215881347656,370372,0.0,0.0
MSFT,2023-10-16 10:25:00-04:00,334.7200012207031,335.3299865722656,334.6700134277344,335.1099853515625,526339,0.0,0.0
MSFT,2023-10-16 10:30:00-04:00,335.1300048828125,336.1400146484375,335.0899963378906,335.1199951171875,473497,0.0,0.0
MSFT,2023-10-16 10:35:00-04:00,335.1499938964844,335.4100036621094,334.8399963378906,335.0599975585937,248456,0.0,0.0
MSFT,2023-10-16 10:40:00-04:00,335.07501220703125,335.4700012207031,335.010009765625,335.0799865722656,239043,0.0,0.0
MSFT,2023-10-16 10:45:00-04:00,335.0849914550781,335.23150634765625,334.67999267578125,334.85009765625,181202,0.0,0.0
