Ticker,Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
MSFT,2023-10-09 04:00:00-04:00,324.0,327.79,323.47,325.7,0,0.0,0.0
MSFT,2023-10-09 04:05:00-04:00,325.62,325.65,325.16,325.24,0,0.0,0.0
MSFT,2023-10-09 04:10:00-04:00,325.24,325.5,325.09,325.13,0,0.0,0.0
MSFT,2023-10-09 04:15:00-04:00,325.29,325.56,325.22,325.45,0,0.0,0.0
MSFT,2023-10-09 04:20:00-04:00,325.45,325.51,325.29,325.3,0,0.0,0.0
MSFT,2023-10-09 04:25:00-04:00,325.27,325.28,325.01,325.01,0,0.0,0.0
MSFT,2023-10-09 04:30:00-04:00,325.13,325.39,324.96,325.39,0,0.0,0.0
MSFT,2023-10-09 04:35:00-04:00,325.25,326.27,325.25,326.23,0,0.0,0.0
MSFT,2023-10-09 04:40:00-04:00,326.03,326.39,326.02,326.17,0,0.0,0.0
MSFT,2023-10-09 04:45:00-04:00,326.17,326.4,326.09,326.37,0,0.0,0.0
MSFT,2023-10-09 04:50:00-04:00,326.18,326.5,326.16,326.42,0,0.0,0.0
MSFT,2023-10-09 04:55:00-04:00,326.47,326.75,326.3,326.3,0,0.0,0.0
MSFT,2023-10-09 05:00:00-04:00,326.3,326.36,326.15,326.3,0,0.0,0.0
MSFT,2023-10-09 05:05:00-04:00,326.35,326.7,326.35,326.5,0,0.0,0.0
MSFT,2023-10-09 05:10:00-04:00,326.5,326.5,325.61,326.25,0,0.0,0.0
MSFT,2023-10-09 05:15:00-04:00,326.26,326.46,326.18,326.4,0,0.0,0.0
MSFT,2023-10-09 05:20:00-04:00,326.27,326.4,326.27,326.32,0,0.0,0.0
MSFT,2023-10-09 05:25:00-04:00,326.33,326.42,326.29,326.29,0,0.0,0.0
MSFT,2023-10-09 05:30:00-04:00,326.29,326.33,326.16,326.16,0,0.0,0.0
MSFT,2023-10-09 05:35:00-04:00,326.2,326.2,325.99,326.0,0,0.0,0.0
MSFT,2023-10-09 05:40:00-04:00,325.99,326.16,325.95,326.1,0,0.0,0.0
MSFT,2023-10-09 05:45:00-04:00,326.0,326.04,325.83,326.03,0,0.0,0.0
MSFT,2023-10-09 05:50:00-04:00,326.03,326.21,325.99,326.21,0,0.0,0.0
MSFT,2023-10-09 05:55:00-04:00,326.15,326.15,325.83,325.9,0,0.0,0.0
MSFT,2023-10-09 06:00:00-04:00,325.9,326.0,325.64,325.8,0,0.0,0.0
MSFT,2023-10-09 06:05:00-04:00,325.9,325.9,325.5,325.64,0,0.0,0.0
MSFT,2023-10-09 06:10:00-04:00,325.78,326.0,325.78,325.98,0,0.0,0.0
MSFT,2023-10-09 06:15:00-04:00,325.81,326.01,325.75,325.75,0,0.0,0.0
MSFT,2023-10-09 06:20:00-04:00,325.71,326.0,325.58,326.0,0,0.0,0.0
MSFT,2023-10-09 06:25:00-04:00,326.0,326.1,325.75,325.8,0,0.0,0.0
MSFT,2023-10-09 06:30:00-04:00,326.0,326.01,325.84,325.84,0,0.0,0.0
MSFT,2023-10-09 06:35:00-04:00,325.87,326.09,325.87,326.06,0,0.0,0.0
MSFT,2023-10-09 06:40:00-04:00,325.97,326.06,325.95,325.95,0,0.0,0.0
MSFT,2023-10-09 06:45:00-04:00,325.96,326.05,325.95,326.05,0,0.0,0.0
MSFT,2023-10-09 06:50:00-04:00,325.97,326.36,325.96,326.2,0,0.0,0.0
MSFT,2023-10-09 06:55:00-04:00,326.2,326.33,326.2,326.33,0,0.0,0.0
MSFT,2023-10-09 07:00:00-04:00,326.22,326.42,326.2,326.2,0,0.0,0.0
MSFT,2023-10-09 07:05:00-04:00,326.2,326.34,325.75,325.89,0,0.0,0.0
